332753,7397147      2
332897,7395813      4
331412,7397375      4
329905,7396909      16
332489,7396052      4
330584,7396611      2
333514,7394958      4
333034,7396116      4
332668,7395666      6
338713,7391018      2
332844,7393508      4
332999,7393516      2
338870,7390864      2
332545,7395676      4
335968,7398714      2
334113,7399187      2
332363,7395637      14
327517,7393727      2
333180,7397208      2
332436,7396598      6
331559,7396145      6
332724,7397185      2
333190,7395747      4
331028,7393581      2
335576,7394517      2
333055,7395594      4
332819,7387066      2
332355,7395306      2
334217,7397370      2
332827,7395668      4
337292,7394930      6
335989,7395091      5
332996,7395489      6
333210,7395270      6
332395,7395721      2
330579,7393728      2
333777,7395878      2
333046,7396184      4
333173,7396067      10
332399,7395715      2
331348,7393040      6
332495,7395748      4
339582,7396579      2
339311,7396330      2
332167,7395896      6
333099,7394528      8
330795,7397608      2
332962,7394582      2
325773,7392222      2
334099,7396961      2
332908,7389537      2
365732,7396572      2
333168,7396050      4
332545,7395573      2
333093,7395708      6
333179,7395306      6
334446,7396457      4
332393,7396071      10
332318,7396577      6
331482,7392910      2
332647,7395760      6
340701,7392189      2
332825,7395723      4
333064,7395684      2
336475,7395334      2
330111,7392144      4
330276,7392252      2
332773,7395583      2
331345,7394395      2
332731,7395753      2
332926,7395741      6
333386,7395221      2
333627,7398476      2
332426,7395350      2
332584,7395911      6
332771,7395802      4
332330,7395657      4
325625,7392239      2
330783,7395412      2
332679,7396205      4
332506,7396319      4
334238,7396530      10
332608,7396230      2
333958,7395523      2
332615,7396222      2
333415,7395782      2
334032,7396315      4
334546,7396848      2
333920,7396102      4
330671,7392168      2
334478,7396606      2
333917,7396361      6
326007,7397814      2
333357,7396190      2
337754,7398435      2
333975,7396272      8
333293,7396614      4
333591,7394828      2
334321,7396341      2
334079,7397394      2
333834,7396179      4
333413,7395747      4
333561,7395723      2
333357,7395690      2
334010,7396313      4
334871,7400981      4
333643,7396368      6
325868,7398112      6
332807,7397211      4
331759,7388798      2
332568,7391431      1
332077,7394327      1
332276,7395193      2
332869,7397350      4
334551,7400100      2
327957,7404953      2
333834,7396358      2
329148,7391397      2
333633,7396418      2
334185,7396378      2
334570,7396490      6
333728,7396387      2
333936,7396155      8
333464,7396404      8
333942,7396430      8
333476,7395073      2
336369,7402475      2
333776,7396198      4
328344,7397305      2
331451,7392743      4
331302,7392872      2
333820,7396198      2
332446,7397149      10
332304,7397245      4
332634,7396776      4
331033,7402146      2
333556,7396962      6
333440,7396798      2
334018,7400108      4
334301,7399860      4
333870,7396887      2
333473,7396985      2
333447,7396412      4
333130,7396883      4
332695,7397285      4
332919,7396704      8
332980,7396808      4
332916,7396955      4
336447,7394876      4
332888,7396438      4
332726,7396694      2
332599,7397365      4
333076,7396266      2
332155,7397343      2
332464,7397296      8
334697,7401424      4
334952,7400884      2
332913,7396961      4
332993,7396936      2
333468,7396279      2
308665,7398601      2
333433,7396262      4
333934,7386971      4
334032,7386923      4
330490,7393818      2
333014,7396802      12
333219,7397400      2
332342,7396819      2
333949,7401060      2
328296,7394422      2
331191,7396209      4
331229,7396045      2
331147,7394602      2
333087,7397022      4
334711,7396671      4
334734,7396665      2
333046,7396904      2
332699,7397234      4
333030,7395093      2
326529,7385261      2
331285,7393519      2
333027,7396997      6
334444,7395925      2
333753,7402493      2
323692,7393242      2
332624,7397169      6
332435,7392753      4
330321,7398038      2
332815,7397077      10
332342,7397207      6
332724,7397005      4
332896,7397372      2
339898,7387579      2
342075,7375846      2
333130,7396947      6
332250,7391529      4
332192,7391964      2
339661,7389904      2
338340,7390615      2
326511,7398884      2
333077,7396299      10
323571,7396383      2
332893,7397366      4
330067,7396169      2
332337,7396601      2
332959,7396924      2
332840,7396820      4
332442,7396900      2
334535,7396233      2
332798,7397024      2
332714,7397041      2
332732,7397004      6
332664,7392122      2
333413,7395545      2
324886,7393079      2
327467,7389668      2
334287,7397524      8
333487,7396257      11
333717,7396275      6
333457,7396446      2
331033,7393593      1
334764,7396024      2
333509,7395007      4
333643,7395607      4
333022,7396700      2
327112,7391455      2
333000,7396706      2
334683,7400098      2
332587,7397822      34
332146,7394703      2
331726,7397740      4
333148,7397422      2
330880,7397967      2
332558,7394407      4
332557,7394393      2
332452,7397418      4
331385,7397880      6
330877,7397974      6
332164,7397424      8
323013,7396990      2
320883,7398968      2
331303,7397186      4
331780,7397612      2
334060,7397348      2
331870,7397338      8
332487,7394873      2
331450,7397762      18
332070,7397188      8
331765,7397720      2
330963,7396564      4
331083,7398766      4
331542,7400939      2
331689,7397417      4
332292,7397273      8
331574,7398047      2
332550,7397471      2
329634,7396137      2
332716,7396935      2
331420,7397819      26
331492,7398032      10
331583,7398051      6
332160,7397146      4
332321,7397210      2
332341,7392531      2
331478,7398057      4
331220,7398033      2
333772,7398248      2
331370,7398076      2
342437,7394961      2
312612,7400633      2
333179,7399831      2
331376,7398080      6
330963,7395303      4
330048,7399118      4
329947,7399201      10
344149,7384105      2
329487,7395895      2
329364,7396090      2
329059,7395289      2
340289,7394901      2
331431,7397797      6
339420,7402704      2
336202,7402374      2
331546,7397893      2
331792,7397002      8
341120,7399693      2
331952,7397080      2
331332,7397630      2
332567,7397524      10
333823,7398254      2
342777,7403133      2
333432,7396772      7
331924,7397077      6
331886,7397579      12
332726,7392966      4
332766,7392765      2
331460,7395548      2
331248,7394643      2
331265,7394642      2
330102,7396510      2
332317,7397617      6
332385,7397313      6
332051,7397273      2
331700,7397335      10
332885,7396435      2
332086,7397315      6
332035,7397287      4
331648,7395867      4
331314,7395767      2
332633,7385109      4
332040,7398050      2
331399,7398026      8
331563,7397661      6
331400,7398003      4
331199,7397589      2
328107,7399137      3
328105,7399142      1
324245,7384062      2
325988,7382104      2
332506,7397396      8
325498,7385926      4
326089,7385541      2
331685,7397635      4
332536,7395257      2
332584,7397565      2
332081,7397585      2
332430,7397745      6
331957,7397742      4
328452,7396719      2
332499,7397366      7
332604,7397373      8
334306,7392717      1
332561,7397208      2
331865,7397482      10
334158,7395270      2
331392,7397869      12
332395,7397567      10
332933,7397424      4
333154,7397001      4
332390,7397582      4
332057,7397548      6
335524,7394555      2
329892,7397503      1
332979,7395503      1
334526,7396326      1
333224,7395135      2
331993,7397424      6
331555,7396569      2
332289,7397276      2
332288,7397427      26
332309,7397040      4
332432,7397038      4
332273,7397567      2
328599,7398566      4
332546,7396721      4
332372,7397471      2
331490,7397677      16
332488,7397514      2
332601,7397466      4
330481,7397124      2
332494,7397420      8
334632,7395988      2
335139,7396025      2
328466,7394736      2
334935,7396008      2
332775,7397647      4
334521,7392698      2
333241,7390277      3
333366,7394385      1
330099,7393787      2
332678,7397548      4
334397,7396320      10
332001,7397827      6
331600,7397759      2
332086,7398037      16
331636,7397518      2
332390,7397854      10
332306,7395077      2
331487,7398887      6
331418,7398115      20
327513,7398416      2
331623,7397350      6
332543,7394921      4
332422,7397108      2
331417,7398114      20
333420,7397218      16
335675,7396242      4
331907,7397821      2
320589,7402838      2
333007,7397777      6
331422,7398118      4
331379,7397892      2
334693,7400080      2
331442,7397914      2
333916,7396806      4
333744,7395840      2
333931,7399231      2
333727,7397170      8
334005,7397493      8
332912,7396501      2
333184,7396843      6
333677,7397166      4
332797,7395793      2
328111,7393247      2
333802,7396909      6
334575,7395278      2
333930,7396280      4
333818,7396998      12
332005,7392263      2
333452,7397160      8
333906,7396877      2
333556,7397132      2
334596,7400276      2
333708,7397743      4
343897,7403410      2
333419,7395527      2
333769,7397516      6
334107,7397646      4
333698,7397363      2
334002,7397148      4
335736,7402964      2
336600,7398414      4
336038,7398099      2
333845,7397501      4
323916,7394043      2
333781,7397727      10
331523,7397603      2
330244,7388911      2
332854,7391187      4
333984,7398839      2
333703,7396993      2
333709,7396984      2
333125,7397267      4
332671,7397045      4
333387,7397158      4
342438,7396424      2
333429,7395165      2
332891,7397850      2
333253,7397135      10
337719,7393988      4
333464,7397213      10
332355,7402917      2
337526,7397166      2
332982,7397219      4
333503,7397023      5
333666,7397596      31
331272,7393105      4
332657,7392028      2
325214,7379373      2
332558,7392845      1
332801,7393333      1
333729,7396970      8
333812,7396491      2
333539,7397107      14
332293,7396599      2
333511,7397084      2
333433,7397165      2
332954,7396708      4
333798,7397103      4
335314,7395798      18
334024,7396853      4
333883,7399976      2
332265,7393886      2
333700,7397008      4
331424,7397599      4
329614,7393868      2
333782,7397727      6
332374,7395514      2
334861,7398199      4
333836,7397502      6
332290,7397656      2
333742,7397531      4
333660,7397545      2
332935,7388052      2
334044,7397147      10
333817,7395782      2
328386,7397311      2
334012,7397154      4
334239,7396534      4
333815,7397310      6
330370,7395706      4
330420,7395849      2
334043,7397168      8
334136,7396893      4
333571,7397957      2
333696,7397361      12
334096,7397389      2
333743,7397735      2
334748,7396114      2
334058,7397221      12
333960,7397647      2
339151,7399024      2
333711,7397786      2
332520,7390921      2
333972,7399615      4
333444,7397070      2
335968,7394791      2
333843,7397151      10
334101,7397090      8
334732,7397148      6
326707,7404701      2
334189,7399883      3
333705,7396985      6
330981,7397563      6
333654,7396953      4
332694,7397022      2
334241,7396518      16
333701,7397002      2
337286,7402284      2
333198,7397097      6
339391,7397440      18
333714,7396965      6
333146,7397113      4
332763,7395381      2
330647,7395866      2
379168,7399574      2
331561,7395100      4
331577,7395084      2
326811,7392427      2
312962,7410501      2
328780,7390863      4
329142,7390787      2
330903,7393427      2
329777,7390944      1
333973,7399496      6
333084,7396895      2
333377,7397020      2
333366,7396822      6
334590,7397273      84
337629,7406633      2
335108,7396823      42
334758,7397154      4
331133,7395044      2
331547,7397585      6
334626,7397282      2
334658,7397477      24
334585,7397310      10
348300,7393536      2
333646,7394986      9
334831,7395695      4
339420,7392483      2
334609,7396709      4
334613,7396686      2
340307,7397109      2
334618,7397592      46
335030,7397808      2
331182,7389392      4
333056,7389253      6
334238,7397367      2
336596,7397646      2
334997,7397778      12
336432,7396393      2
335078,7396701      2
336039,7397320      2
335854,7397072      36
347745,7390254      2
337411,7398130      4
334910,7397548      2
334483,7396622      2
334690,7397509      22
334733,7397191      4
334579,7396527      1
332515,7396546      2
328690,7391185      2
332666,7394693      1
330166,7392155      2
333996,7398983      2
334449,7396942      2
330191,7395710      1
334785,7397315      2
333991,7389166      2
334510,7397224      12
337710,7390374      2
334740,7397459      28
334909,7397301      2
335185,7397150      2
334874,7397809      32
334501,7397259      12
334838,7397637      2
335890,7396452      2
334965,7397702      4
335289,7397026      4
342962,7402609      2
334982,7397682      14
335941,7397906      2
334706,7397514      24
334076,7396438      1
333567,7397180      1
334279,7397387      8
336114,7398417      2
335275,7396518      2
332763,7397628      2
335010,7397822      2
336519,7397096      2
342259,7403998      2
334067,7397641      1
334988,7397163      2
334587,7396947      2
334750,7397354      2
335050,7397787      2
334418,7396113      2
334106,7397354      2
334752,7396557      4
335024,7397747      12
335022,7397866      10
335013,7397822      4
334825,7396840      4
335605,7396741      2
333038,7395129      2
333673,7397339      1
335545,7396633      14
335026,7397843      2
334766,7397421      2
335024,7397873      8
333824,7401125      2
334901,7396065      2
335071,7397765      4
335863,7395889      3
332816,7396564      1
334840,7397563      4
334728,7401059      4
334996,7397774      2
341901,7401415      4
335020,7397786      10
334106,7397347      2
334103,7397336      2
335904,7397277      2
332824,7390511      2
337764,7395496      7
335828,7397317      4
332989,7389097      2
335966,7396059      2
335633,7397391      26
335484,7397376      4
333891,7396474      2
333135,7397026      2
335682,7397396      10
328918,7390272      2
333680,7396509      2
335783,7397412      12
335614,7396884      2
335179,7396421      2
334924,7396401      2
334829,7396017      2
335837,7397212      6
334627,7396917      2
336080,7397241      2
335206,7395674      2
333532,7396347      4
334532,7392851      2
333332,7394134      2
336464,7397088      2
335690,7397360      4
334413,7396370      2
335334,7396124      2
335819,7397230      4
333090,7395733      2
331940,7389480      2
337241,7397243      1
335748,7397390      4
334803,7396630      2
328039,7392568      2
335512,7396596      2
325839,7397624      2
332143,7389310      2
327588,7403129      1
333293,7395091      2
333514,7394996      2
336082,7397419      2
335117,7397705      7
334791,7396538      8
334769,7396546      2
362921,7398389      2
327267,7380159      2
338492,7396649      2
340568,7395183      2
348088,7401741      1
335328,7397476      10
335962,7397100      16
337016,7396926      10
336609,7395881      4
335601,7397391      10
335086,7397713      6
337554,7392520      4
311267,7399987      2
335109,7397708      2
335225,7397591      20
341324,7394859      2
331490,7392915      6
335411,7397248      2
339059,7393805      2
335814,7397022      12
335864,7397158      10
335451,7396143      2
335014,7394817      14
335883,7397165      4
336067,7395922      4
331192,7395131      2
331598,7394843      2
335846,7397138      2
333145,7393623      2
334824,7396544      4
335348,7397124      2
335819,7397496      6
336277,7397604      2
334319,7396224      2
335681,7397198      4
329633,7394070      4
335696,7397353      16
335909,7397167      4
335761,7397250      4
335763,7397251      4
335074,7396809      2
336770,7396134      2
322316,7397726      2
327978,7392820      2
336277,7389927      2
336777,7399402      2
335804,7397244      2
329068,7388562      2
335104,7397729      2
339900,7398323      2
335400,7397359      10
331144,7397616      4
331277,7397898      2
334613,7395219      2
334845,7396100      4
333172,7393512      2
335206,7397645      2
336061,7397257      4
327721,7391798      2
336001,7397283      10
334448,7395314      10
335866,7397072      10
340249,7396006      2
344322,7398945      2
335707,7397234      2
335406,7396489      2
335987,7397273      10
335904,7396438      6
335022,7395409      2
335755,7397049      2
334692,7397258      6
334609,7397039      2
328949,7393199      2
334455,7396521      2
334292,7396964      2
334183,7396486      2
334232,7396872      4
334244,7396489      2
334244,7396490      2
334322,7396856      8
341771,7397341      2
334104,7399379      2
331357,7397203      4
334737,7397000      2
332734,7395857      2
334956,7396639      4
334276,7396669      2
335295,7395802      2
335477,7397079      4
335466,7397065      4
334377,7396341      2
335017,7397448      2
334431,7396230      2
334035,7396435      2
335085,7396816      4
335258,7397191      6
335171,7396919      2
334766,7396619      2
335316,7396564      2
331156,7393700      2
335285,7397326      2
335165,7397433      2
335692,7396967      4
334108,7397790      3
332480,7395053      4
332143,7395206      2
335239,7397285      14
334488,7396151      4
334593,7397252      10
335272,7397032      2
335397,7397182      2
334233,7396527      20
334401,7397208      4
332553,7393793      4
353338,7410895      2
334226,7397811      2
334057,7394694      3
336456,7399315      2
334213,7396632      7
334123,7398515      1
334088,7396931      2
337325,7397611      2
334240,7396860      6
334522,7396373      2
334528,7396395      4
334233,7396528      2
332458,7395164      2
334519,7396831      2
330526,7393790      2
334878,7396485      8
327169,7392653      2
335326,7395792      14
334958,7396339      2
347188,7387718      2
339125,7391648      1
334870,7396741      3
319597,7391278      2
334634,7396690      1
334472,7396583      2
335146,7396646      4
335052,7396407      4
332633,7396866      2
333048,7396904      2
335277,7396796      4
335754,7396601      2
334574,7396406      4
334652,7396902      4
335241,7396800      2
325224,7399749      2
334836,7397067      4
335562,7396484      2
335053,7396856      2
335059,7396859      2
334768,7396361      8
334742,7395905      4
328960,7389084      2
336036,7397195      2
334903,7397065      4
334630,7396816      2
330279,7388539      2
334674,7396456      2
334522,7397113      6
334949,7396731      4
335198,7396417      2
335163,7397307      2
334065,7397568      2
335327,7397236      12
338097,7395804      6
335923,7397072      6
335808,7396945      2
335450,7396527      2
335546,7396630      20
335110,7396849      14
335126,7397215      4
335158,7397463      2
334138,7396875      2
335481,7396732      2
334215,7395160      2
334770,7397219      16
331045,7393107      6
335166,7396900      2
334594,7396091      18
334599,7396111      2
334505,7396130      8
336733,7393588      2
334280,7396370      2
334564,7396468      2
339264,7396336      2
335051,7395392      2
334590,7395988      4
334569,7396230      8
333419,7395699      6
334555,7396153      2
334566,7396155      4
334675,7396453      2
333923,7395810      4
334526,7395988      4
335425,7396102      34
335034,7395473      4
335005,7396215      4
340405,7386303      2
339832,7388005      2
334121,7396297      12
334620,7395962      6
334425,7395994      2
334168,7396346      6
