299577,7398081      4
299581,7350019      2
299591,7398355      2
299623,7398112      2
299623,7400395      4
299665,740003      2
299667,7392795      2
299673,739388      6
299676,7393901      2
299695,7394607      4
299697,7394167      12
299697,7397807      2
299698,7397801      2
299707,73596      8
299718,7394539      1
299734,7357867      6
299768,7400919      3
299779,7400275      8
299811,7400249      4
299813,7400268      10
299857,7387091      2
299870,7408601      4
299885,7394403      6
299898,7394586      8
299945,7408929      2
299958,7400219      6
299967,7409895      2
299968,7393258      2
299979,7394336      2
300000,7389771      8
300027,7391324      6
300039,7394707      2
300047,7400337      6
300053,7394864      2
300054,7393691      2
300063,7394139      4
300064,739004      2
300095,7385957      2
300148,7394227      2
300192,7400213      6
300250,7400515      2
300255,7395135      6
300259,7394642      3
300263,7401095      8
300291,7357864      8
300354,738731      2
300354,7401367      4
300356,7401046      6
300378,7394352      7
300383,7401106      2
300387,7383847      4
300402,7394385      2
300412,7357566      2
300417,7400803      2
300437,7387135      2
300470,7400199      2
300475,7392178      2
300475,7400193      4
300485,738496      2
300508,7383182      1
300525,7387522      2
300551,7392085      4
300559,7409849      2
300638,7393244      4
300656,7392273      16
300667,7383187      6
300669,7394296      10
300697,7400565      4
300730,7386873      2
300735,7394074      8
300750,7386811      8
300765,7401394      2
300770,7400269      4
300785,7394837      2
300796,7386757      5
300802,7394993      2
300807,7393738      10
300839,7394701      2
300856,7386679      7
300939,7395045      2
300945,7401065      4
300950,7394692      2
300963,7394479      5
300979,7400618      2
301000,736075      10
301005,7400756      2
301010,7386055      2
301020,739343      2
301029,7392993      4
301031,739435      2
301034,7394935      2
301036,7393733      2
301078,7383733      4
301083,7386149      4
301096,738693      2
301105,7385968      4
301112,7386546      4
301116,7395283      4
301145,7393743      8
301161,7393095      8
301161,739339      2
301184,7392575      4
301186,7384294      2
301190,7394821      2
301199,7384274      4
301217,7394109      2
301218,7394112      2
301221,7385982      2
301223,7386602      5
301227,7387503      2
301240,7388012      2
301244,7388004      1
301247,7393758      2
301253,7387032      2
301256,7393142      6
301261,7387085      2
301292,7360103      8
301307,7384618      8
301326,7384872      6
301345,7388071      1
301366,7385807      4
301385,7387934      1
301388,7406679      2
301395,7400591      2
301405,7394967      2
301414,7383559      2
301417,7360611      2
301439,7387873      2
301440,7395252      4
301444,7385027      6
301444,7387869      2
301449,7386459      8
301460,7355228      2
301477,7407899      2
301480,73976      2
301495,7397721      2
301500,7393386      2
301502,7393834      16
301504,7393766      6
301517,7387762      6
301521,7393852      4
301522,7387372      6
301525,7387861      2
301529,7387843      2
301552,7407753      2
301562,7386976      2
301568,7387499      2
301583,7393895      4
301611,7395108      2
301615,7387405      2
301619,7359842      2
301634,7393464      2
301641,7359774      6
301654,7387388      2
301655,7393286      4
301661,736043      6
301666,7359889      4
301676,73951      4
301678,7392513      8
301679,7360675      2
301681,7360617      2
301688,7396525      2
301688,7400551      2
301692,7360627      24
301694,7360667      2
301696,7395596      10
301699,73956      2
301700,7397303      2
301702,7360319      8
301703,7393655      6
301704,7397301      2
301709,736066      8
301711,7395604      2
301721,7360444      12
301724,7386977      4
301724,7397332      2
301726,7394504      2
301728,7360105      2
301731,7395052      6
301734,7387965      1
301743,7395227      2
301759,7393574      2
301771,7395794      10
301777,7397023      2
301782,7359935      2
301787,7393351      2
301788,7394065      2
301827,7360662      8
301833,7393773      4
301858,7393871      2
301863,7360631      6
301865,7385057      4
301869,7386864      4
301874,7387962      2
301875,7360669      4
301876,7395383      2
301878,7393868      12
301878,7395057      4
301880,7392635      4
301887,7359487      4
301899,7385156      6
301899,7385263      4
301909,7407543      2
301914,7392584      4
301914,7393778      4
301915,7386888      2
301930,7360619      2
301933,7360637      4
301936,7397312      2
301943,7360636      8
301953,7394178      2
301961,7395559      4
301962,7360622      2
301973,7360595      2
301976,7394119      2
301976,7394139      2
301976,7395613      2
301989,7393666      4
302004,7388076      2
302006,7394155      2
302012,7394173      2
302015,7395479      3
302019,7394156      8
302020,7395472      16
302027,736072      2
302027,7397046      2
302029,7393885      6
302031,7395689      2
302033,7397044      2
302034,7394346      4
302035,7385241      12
302038,736003      6
302042,7392947      14
302048,7395679      6
302048,7397279      2
302050,7360693      6
302051,736069      2
302051,7360691      2
302051,7360692      2
302051,7360697      2
302052,7360691      4
302054,7360884      4
302058,736058      2
302061,7360582      2
302069,7395541      2
302070,7392609      10
302072,7393998      3
302073,7388193      6
302078,7360725      4
302078,7394133      8
302080,73947      2
302081,736009      12
302082,7386766      4
302083,7361074      16
302083,7361075      2
302084,7395554      2
302085,7387387      4
302088,7394953      2
302094,7395575      4
302107,7360619      2
302111,7395478      2
302115,7360612      2
302117,738531      4
302118,7360615      6
302121,7395447      4
302134,7394157      2
302150,7395445      2
302153,7393231      2
302158,7395398      6
302159,7408102      2
302166,7360559      6
302168,736067      2
302174,7393681      8
302178,7388335      11
302183,7395322      4
302194,7395708      2
302222,7360686      4
302228,739526      4
302233,7360623      6
302238,7385036      2
302238,739536      4
302244,739411      6
302252,7395215      2
302266,7393701      22
302270,7395214      10
302275,7394793      2
302276,738591      8
302277,738499      6
302277,7395176      2
302278,7394798      4
302281,7387294      2
302283,7387515      2
302294,7387437      2
302296,7395269      4
302298,7360718      2
302301,7394419      2
302305,7385852      2
302306,739406      2
302315,7395137      2
302316,7394053      2
302336,7385893      6
302341,7395564      4
302342,7386135      4
302352,7384715      4
302355,7394972      2
302366,7388424      6
302367,7394468      2
302369,7395068      2
302370,7394501      4
302386,7393399      2
302386,7395044      2
302391,7395393      2
302394,7360774      2
302394,7384942      4
302394,7392645      2
302399,7393104      6
302404,7395179      4
302428,7394408      1
302429,7388354      2
302429,7393388      2
302429,7402569      2
302431,7395067      2
302432,7360779      4
302435,7418158      5
302444,7387502      8
302452,7360778      2
302453,7394813      2
302457,7360795      4
302460,7394708      2
302463,7386342      2
302479,7360795      2
302483,7394765      49
302486,7394648      2
302493,7397878      2
302501,7394665      2
302506,7394669      2
302521,7392904      2
302532,7392863      2
302537,7394513      2
302540,7361014      2
302542,7394606      2
302546,7393754      2
302554,7394275      4
302556,7418164      8
302557,7394498      6
302559,7394909      1
302567,7395963      4
302572,7360826      6
302577,7395367      2
302579,7416962      2
302588,7395871      8
302601,7355151      14
302611,7394845      2
302614,7394738      2
302617,7395221      4
302627,7388356      2
302627,7394867      33
302632,7395472      1
302640,7387234      2
302643,739508      2
302644,7394725      6
302651,7418207      8
302652,7387635      10
302662,7394379      4
302667,7419106      2
302669,7419131      24
302671,7378466      2
302676,7355205      4
302681,7388313      2
302686,7394693      2
302688,7388359      2
302688,7394248      2
302691,7394765      2
302693,7394931      4
302702,7394642      4
302727,7394661      2
302730,7394576      4
302730,7394743      6
302732,739426      2
302752,7388353      2
302758,7388372      2
302758,739225      2
302775,7387865      2
302777,7418236      8
302793,7393261      2
302797,7392642      6
302802,7393732      2
302810,7393751      2
302813,7393754      2
302820,7394773      2
302825,7387835      4
302829,7418944      6
302862,7378388      4
302862,7386596      6
302862,7396955      2
302862,7406163      2
302877,7387814      12
302884,7387367      2
302906,7394736      4
302908,7394746      2
302915,739513      6
302923,7393441      6
302924,7364577      16
302924,7393013      1
302925,7401098      2
302931,7394451      2
302932,7378581      2
302939,7359798      10
302955,7388369      2
302983,7398612      2
302986,73986      2
302990,7398574      4
302991,7378679      2
302999,7405843      4
303000,7392788      12
303010,7400084      4
303016,7393001      4
303020,7396581      2
303023,7398405      28
303024,7388326      2
303036,7387737      2
303042,7387954      2
303042,7388322      1
303055,7392764      5
303066,7396741      16
303070,7393943      2
303073,7390686      2
303081,7396993      2
303083,739268      2
303089,7388309      2
303089,739747      2
303090,7398787      2
303091,7406268      4
303094,7388372      2
303095,7397787      2
303096,7388351      1
303111,7388013      2
303119,7405629      4
303120,739375      6
303123,7388317      1
303124,7406246      2
303127,7398052      2
303130,7395287      4
303137,7397999      2
303138,7388313      2
303157,7362135      2
303158,7417114      4
303159,7387765      8
303162,7387957      2
303167,7395906      2
303167,7398911      2
303176,738822      2
303178,7388283      1
303189,7399955      4
303197,73875      2
303199,7394485      4
303203,740603      2
303216,7387841      2
303224,7396265      6
303225,7388272      4
303235,7388273      4
303238,7406103      2
303242,739296      6
303246,7362316      2
303249,7378403      6
303266,7395989      2
303287,7387809      2
303298,7388209      2
303298,7391067      6
303305,7386468      2
303324,7395259      2
303328,7395325      2
303328,7395499      4
303329,7406277      2
303333,7405858      4
303338,7395246      4
303348,7395591      4
303350,7366431      2
303351,7394782      2
303352,7390582      2
303360,7405947      2
303370,7388065      2
303382,7364536      10
303391,7405851      4
303393,7393291      16
303396,7396017      6
303400,7390397      4
303405,7365922      4
303418,7388383      1
303420,7395318      12
303433,7397664      6
303434,739766      10
303437,7388281      4
303453,7388487      4
303460,7406003      2
303465,7377026      2
303467,7397519      10
303493,738836      2
303494,7397841      2
303500,739757      2
303502,7395855      10
303502,7397723      2
303506,7390832      4
303508,7394673      2
303510,7395793      2
303514,7397815      1
303519,7396199      12
303520,73978      4
303522,7388179      2
303529,7388005      8
303538,7387991      2
303538,7417834      8
303545,7388217      1
303558,7387981      4
303559,7366062      2
303564,7388948      10
303567,7394696      4
303571,739766      4
303574,7386257      4
303577,7397498      10
303583,7397841      2
303584,7395102      2
303589,7393453      6
303590,7388069      2
303590,73968      2
303596,7393326      2
303596,7395634      4
303600,7386421      2
303603,7412332      2
303606,7388107      2
303615,7392412      8
303621,739793      1
303623,7388253      2
303632,7405865      6
303637,7393014      10
303639,7388142      2
303639,7418113      2
303644,7397438      6
303647,7387922      8
303647,7388127      2
303648,7388962      2
303655,7397451      6
303661,7393006      6
303675,7387915      6
303688,7395282      4
303689,7392817      14
303691,7397787      2
303697,73879      4
303698,73879      2
303701,7419834      12
303707,7387894      2
303710,7397421      10
303713,7397393      22
303719,7397777      4
303732,7406892      2
303735,7394828      6
303736,7397344      6
303743,7397576      2
303757,7387957      6
303760,7397817      10
303762,7396858      2
303764,7397345      2
303767,7397353      8
303768,7396681      2
303769,73957      4
303770,7387802      4
303770,7388028      2
303770,7396685      2
303770,73979      2
303776,7420125      2
303779,7387776      2
303781,7397493      7
303783,7397413      2
303783,7420324      8
303790,7397434      20
303792,7397361      2
303793,7397575      4
303796,7406273      4
303798,7388405      2
303798,7392454      14
303800,7387785      2
303802,7397355      1
303803,7397354      8
303810,7418648      10
303811,7418647      4
303824,7394584      2
303824,7396079      2
303832,7393591      2
303835,7392973      4
303838,7395785      2
303841,7397404      2
303846,7396566      2
303851,7378922      2
303855,7397366      2
303858,7395899      4
303859,7397123      2
303882,7387794      4
303886,7393313      2
303887,7387935      4
303888,7387751      4
303893,7387768      2
303896,7396293      2
303900,7388195      1
303902,7401229      4
303906,7388353      2
303908,7388156      1
303911,7397871      2
303912,7387767      1
303915,7388187      2
303915,738835      66
303917,7395065      4
303923,7388355      1
303929,7388373      2
303931,7388062      8
303933,7388372      3
303934,7388295      1
303945,7392582      1
303955,7387249      4
303965,738819      2
303967,7394933      8
303971,7395366      2
303973,73946      10
303974,7396168      2
303990,7396938      2
303995,7387722      10
304004,7376109      4
304009,7405742      15
304010,7387318      2
304015,7376107      16
304015,7387997      10
304028,7388002      2
304048,7394752      10
304054,7387776      2
304058,7395725      2
304059,7394315      2
304066,7388282      19
304074,7387551      2
304077,7378534      6
304081,7390719      8
304083,7398301      2
304091,7378597      8
304092,7388314      22
304093,7378628      4
304093,7378796      2
304093,7387733      6
304094,73881      2
304095,7378508      6
304096,7390548      2
304107,7361227      2
304108,7376768      26
304109,7378954      2
304112,737862      4
304116,739586      6
304122,7378969      4
304134,7395796      10
304134,7405907      2
304140,7387762      2
304148,7378418      4
304156,7376933      4
304161,7391657      2
304167,7405708      2
304169,7393977      2
304175,7388091      6
304177,7377908      2
304185,7395555      4
304189,7396409      8
304193,7396412      2
304194,7379147      2
304194,7388367      5
304201,7402222      4
304208,7387999      2
304209,7388274      6
304219,7405914      2
304221,7389015      10
304228,7390915      12
304247,7398022      2
304255,7388411      4
304256,7390494      2
304257,7388364      1
304260,7388341      7
304264,7388379      2
304270,7388464      2
304271,7398497      4
304272,7389448      4
304272,7396131      2
304275,7390978      4
304275,7396471      2
304288,7390184      2
304302,7388159      6
304304,740424      2
304308,7405217      2
304314,740651      2
304322,7395703      12
304334,7390406      2
304335,7388484      4
304336,7388045      4
304337,7388892      2
304338,7388984      2
304339,7395384      2
304345,7388949      2
304350,7395419      2
304353,7390658      6
304357,7397854      2
304357,7397868      2
304361,7388699      2
304362,7391065      6
304362,7396363      4
304368,7388507      2
304373,738831      2
304375,7388387      2
304378,7395725      2
304385,7389095      2
304388,7395488      8
304390,7395097      4
304394,7392983      2
304394,73966      4
304412,7398499      2
304418,739042      4
304430,740581      2
304435,7395193      2
304437,7395772      2
304450,7387924      2
304455,7387993      4
304455,7388067      6
304456,7396427      2
304457,7396433      2
304470,7387285      2
304471,7405504      2
304474,7388254      8
304474,7405868      8
304480,7388159      4
304481,7394445      4
304483,7387803      2
304483,7394731      10
304487,739805      4
304508,7393537      8
304508,7394141      2
304512,74184      16
304522,7390974      4
304528,7397893      2
304558,7395964      6
304559,7394409      2
304566,7397858      2
304569,7378835      2
304572,7395519      2
304573,7404326      2
304580,7387229      4
304580,7417609      4
304582,7388017      6
304586,7387237      13
304588,7388044      6
304589,7406145      2
304591,7393142      4
304600,7417616      4
304613,7405846      2
304614,7388064      2
304619,7405852      2
304632,7405846      2
304647,7378984      2
304647,7394029      4
304651,7393814      6
304655,7388098      2
304658,7393368      4
304661,7359027      14
304680,7394806      4
304687,7388027      6
304687,7393339      10
304691,7394802      14
304692,7389246      12
304695,741751      2
304706,7388129      2
304706,7388465      2
304708,7388791      4
304727,7394944      2
304734,7394186      3
304738,738806      8
304743,7379131      8
304743,7395262      14
304744,7417482      8
304749,7377964      12
304749,7393782      2
304750,7387024      2
304751,7398589      2
304756,7388184      4
304764,7395433      2
304767,7366512      6
304771,7393739      4
304774,7393179      2
304783,7389408      2
304783,7406498      2
304791,7395024      4
304803,739359      8
304809,7386968      2
304812,7396077      2
304821,7388215      2
304825,7388193      2
304825,7394706      2
304832,7396171      4
304840,7398603      2
304844,738682      2
304846,7398531      2
304855,7395143      6
304860,7388537      6
304860,7417534      10
304864,7396865      16
304880,7394739      2
304889,7387196      6
304892,7396638      8
304894,7366799      2
304901,7396208      2
304904,7388275      2
304904,7394024      4
304917,7398584      2
304922,7394659      2
304929,7396163      2
304932,7395165      2
304933,7391283      2
304935,7396655      4
304960,7398657      6
304969,7396834      4
304974,7385645      4
304977,7395883      4
304980,7397053      4
304994,7393656      2
305001,7367986      2
305002,7396126      6
305007,7393584      2
305008,7388296      2
305021,7395597      2
305037,7395129      6
305040,7393813      8
305043,7388283      4
305044,7393533      8
305049,7396755      48
305065,7394453      4
305070,7407166      2
305071,7388222      8
305071,7396078      2
305077,7388274      4
305082,7394074      6
305091,7397144      2
305093,7387858      2
305096,7388598      2
305102,7395333      4
305109,7388574      2
305114,7396828      2
305117,7398717      2
305126,739687      10
305130,739479      1
305132,7395436      2
305134,738828      4
305140,7396454      4
305158,7388472      6
305160,7396929      10
305160,7397194      2
305162,7395306      10
305167,7395339      2
305170,7396881      2
305175,7394315      4
305178,7393884      2
305180,7389214      6
305180,7396917      2
305187,7393765      6
305187,7396911      56
305196,7388483      2
305198,7393747      4
305207,739476      4
305211,738851      2
305211,739412      2
305223,739842      6
305227,7388728      2
305229,7398075      2
305230,7396924      2
305236,7398079      1
305240,7393922      2
305243,7395491      1
305258,7389305      6
305261,739808      2
305267,7380621      4
305267,7381952      6
305275,7395205      4
305277,7373534      2
305285,739574      2
305295,7388455      2
305296,739333      2
305307,7394378      2
305323,7373596      2
305324,7394559      8
305324,7395946      4
305326,7398378      2
305332,73984      2
305339,738835      2
305340,7388489      4
305348,7393902      4
305358,7389225      6
305360,7396547      12
305364,7393243      16
305376,7395079      6
305412,7393181      6
305420,7388885      4
305432,7396906      2
305433,7396461      14
305434,7393539      14
305436,7399825      16
305448,7371349      8
305449,740621      6
305454,7393178      6
305457,7394332      2
305459,7370239      2
305459,7389156      4
305460,739149      2
305461,7395891      2
305468,7389333      8
305474,739429      2
305479,7393339      2
305485,7396009      2
305487,7388944      4
305492,7396185      4
305494,7393626      4
305495,7396849      10
305498,7398446      2
305500,7393163      6
305507,7388945      4
305541,74002      1
305542,7370345      2
305550,7398464      2
305575,7399803      18
305577,7389109      3
305577,7403346      4
305580,7393146      6
305585,7388576      6
305597,7388948      5
305606,7393922      8
305610,739395      2
305625,7395939      2
305641,7389168      2
305648,738964      6
305649,7358727      2
305649,7396507      2
305660,7396528      2
305662,7396507      2
305665,7397878      8
305666,7395759      4
305666,7395906      2
305668,7393113      4
305687,7395251      2
305690,7395987      2
305692,739604      3
305695,7396599      2
305702,7396211      2
305702,740615      2
305704,7396047      4
305707,7396633      2
305710,739676      4
305713,7388692      4
305720,73766      8
305725,7396319      2
305726,7396743      91
305730,7388373      4
305730,7396588      11
305731,7396772      4
305734,7395792      2
305735,7396522      4
305737,7389005      2
305740,7393664      10
305744,7394052      2
305744,7396387      2
305750,7386743      4
305751,7376605      2
305755,7397981      6
305758,7398269      6
305759,7396155      2
305766,7393183      12
305775,7396727      2
305777,7389225      3
305778,7410264      2
305780,7396646      2
305781,739772      8
305782,73982      8
305787,7396492      2
305789,7396911      2
305792,7398219      4
305795,7388305      4
305795,7398239      12
305796,7396962      12
305800,7396045      6
305807,7397734      6
305811,7396611      2
305813,7370916      4
305815,7398235      6
305816,7393588      6
305816,7396511      2
305818,7398277      6
305823,73957      6
305830,7396256      1
305832,7388052      6
305832,7410179      2
305833,7393557      8
305834,7396604      1
305837,740992      4
305846,7399705      6
305851,7396615      1
305862,7393303      6
305863,7389222      2
305866,7405468      4
305872,7401871      2
305873,7396575      2
305879,7362801      8
305880,739959      8
305880,7399765      2
305913,7397141      26
305914,7396748      6
305922,737233      3
305932,7372337      12
305935,7382314      10
305935,7395763      2
305936,7395402      2
305936,7399652      4
305938,7396535      12
305948,7395873      2
305948,7395963      2
305952,7396844      2
305954,739605      2
305956,7396026      2
305956,7396983      2
305959,7363246      4
305961,739827      2
305966,7398227      2
305967,7395798      2
305967,739834      4
